THREADS_PER_BLOCK,DIM_SIZE,num_iterations,time
8,5,1698,9
8,5,1699,9
8,5,1700,9
8,5,1701,10
8,5,1702,10
8,5,1703,10
8,5,1704,10
8,5,1705,9
8,5,1706,9
8,5,1707,9
8,5,1708,9
8,5,1709,9
8,5,1710,9
8,5,1711,9
8,5,1712,9
8,5,1713,9
8,5,1714,9
8,5,1715,9
8,5,1716,9
8,5,1717,10
8,5,1718,10
8,5,1719,10
8,5,1720,10
8,5,1721,10
8,5,1722,9
8,5,1723,9
8,5,1724,9
8,5,1725,10
8,5,1726,9
8,5,1727,9
8,5,1728,10
8,5,1729,10
8,5,1730,9
8,5,1731,9
8,5,1732,9
8,5,1733,10
8,5,1734,9
8,5,1735,9
8,5,1736,9
8,5,1737,10
8,5,1738,10
8,5,1739,9
8,5,1740,9
8,5,1741,10
8,5,1742,9
8,5,1743,9
8,5,1744,9
8,5,1745,9
8,5,1746,10
8,5,1747,9
8,5,1748,9
8,5,1749,9
8,5,1750,10
8,5,1751,9
8,5,1752,9
8,5,1753,9
8,5,1754,9
8,5,1755,9
8,5,1756,9
8,5,1757,9
8,5,1758,9
8,5,1759,9
8,5,1760,9
8,5,1761,9
8,5,1762,9
8,5,1763,9
8,5,1764,9
8,5,1765,9
8,5,1766,9
8,5,1767,9
8,5,1768,9
8,5,1769,9
8,5,1770,9
8,5,1771,9
8,5,1772,9
8,5,1773,9
8,5,1774,9
8,5,1775,9
8,5,1776,9
8,5,1777,9
8,5,1778,9
8,5,1779,9
8,5,1780,9
8,5,1781,9
8,5,1782,9
8,5,1783,9
8,5,1784,9
8,5,1785,9
8,5,1786,9
8,5,1787,9
8,5,1788,9
8,5,1789,8
8,5,1790,8
8,5,1791,8
8,5,1792,8
8,5,1793,9
8,5,1794,9
8,5,1795,9
8,5,1796,9
8,5,1797,9
8,5,1798,8
8,5,1799,8
8,5,1800,8
8,5,1801,8
8,5,1802,9
8,5,1803,9
8,5,1804,9
8,5,1805,9
8,5,1806,9
8,5,1807,9
8,5,1808,8
8,5,1809,8
8,5,1810,8
8,5,1811,8
8,5,1812,9
8,5,1813,9
8,5,1814,9
8,5,1815,9
8,5,1816,9
8,5,1817,9
8,5,1818,8
8,5,1819,9
8,5,1820,9
8,5,1821,9
8,5,1822,9
8,5,1823,9
8,5,1824,9
8,5,1825,9
8,5,1826,10
8,5,1827,9
8,5,1828,9
8,5,1829,9
8,5,1830,10
8,5,1831,9
8,5,1832,9
8,5,1833,9
8,5,1834,9
8,5,1835,9
8,5,1836,9
8,5,1837,9
8,5,1838,9
8,5,1839,9
8,5,1840,9
8,5,1841,9
8,5,1842,9
8,5,1843,9
8,5,1844,9
8,5,1845,9
8,5,1846,9
8,5,1847,9
8,5,1848,9
8,5,1849,9
8,5,1850,9
8,5,1851,9
8,5,1852,9
8,5,1853,9
8,5,1854,9
8,5,1855,9
8,5,1856,10
8,5,1857,9
8,5,1858,10
8,5,1859,9
8,5,1860,9
8,5,1861,9
8,5,1862,9
8,5,1863,9
8,5,1864,9
8,5,1865,9
8,5,1866,9
8,5,1867,9
8,5,1868,9
8,5,1869,10
8,5,1870,9
8,5,1871,9
8,5,1872,9
8,5,1873,9
8,5,1874,9
8,5,1875,9
8,5,1876,9
8,5,1877,9
8,5,1878,9
8,5,1879,9
8,5,1880,9
8,5,1881,9
8,5,1882,9
8,5,1883,8
8,5,1884,9
8,5,1885,9
8,5,1886,9
8,5,1887,10
8,5,1888,9
8,5,1889,9
8,5,1890,9
8,5,1891,9
8,5,1892,9
8,5,1893,9
8,5,1894,12
8,5,1895,11
8,5,1896,11
8,5,1897,10
8,5,1898,10
8,5,1899,10
8,5,1900,10
8,5,1901,10
8,5,1902,10
8,5,1903,10
8,5,1904,11
8,5,1905,10
8,5,1906,10
8,5,1907,11
8,5,1908,11
8,5,1909,10
8,5,1910,11
8,5,1911,11
8,5,1912,10
8,5,1913,10
8,5,1914,11
8,5,1915,10
8,5,1916,10
8,5,1917,10
8,5,1918,10
8,5,1919,10
8,5,1920,10
8,5,1921,9
8,5,1922,10
8,5,1923,10
8,5,1924,10
8,5,1925,10
8,5,1926,10
8,5,1927,10
8,5,1928,10
8,5,1929,10
8,5,1930,10
8,5,1931,10
8,5,1932,10
8,5,1933,10
8,5,1934,10
8,5,1935,10
8,5,1936,10
8,5,1937,10
8,5,1938,10
8,5,1939,10
8,5,1940,10
8,5,1941,9
8,5,1942,9
8,5,1943,9
8,5,1944,9
8,5,1945,9
8,5,1946,9
8,5,1947,9
8,5,1948,9
8,5,1949,10
8,5,1950,10
8,5,1951,10
8,5,1952,10
8,5,1953,9
8,5,1954,10
8,5,1955,10
8,5,1956,10
8,5,1957,10
8,5,1958,10
8,5,1959,10
8,5,1960,10
8,5,1961,10
8,5,1962,11
8,5,1963,10
8,5,1964,10
8,5,1965,10
8,5,1966,10
8,5,1967,10
8,5,1968,11
8,5,1969,10
8,5,1970,10
8,5,1971,9
8,5,1972,10
8,5,1973,10
8,5,1974,10
8,5,1975,10
8,5,1976,10
8,5,1977,10
8,5,1978,10
8,5,1979,10
8,5,1980,10
8,5,1981,10
8,5,1982,10
8,5,1983,10
8,5,1984,10
8,5,1985,9
8,5,1986,10
8,5,1987,10
8,5,1988,10
8,5,1989,10
8,5,1990,9
8,5,1991,9
8,5,1992,9
8,5,1993,10
8,5,1994,10
8,5,1995,10
8,5,1996,10
8,5,1997,9
8,5,1998,10
8,5,1999,10
8,5,2000,10
8,5,2001,10
8,5,2002,10
8,5,2003,10
8,5,2004,9
8,5,2005,9
8,5,2006,10
8,5,2007,10
8,5,2008,10
8,5,2009,10
8,5,2010,10
8,5,2011,9
8,5,2012,10
8,5,2013,10
8,5,2014,10
8,5,2015,10
8,5,2016,10
8,5,2017,10
8,5,2018,11
8,5,2019,10
8,5,2020,11
8,5,2021,10
8,5,2022,11
8,5,2023,11
8,5,2024,10
8,5,2025,10
8,5,2026,10
8,5,2027,10
8,5,2028,10
8,5,2029,10
8,5,2030,10
8,5,2031,10
8,5,2032,10
8,5,2033,10
8,5,2034,10
8,5,2035,10
8,5,2036,9
8,5,2037,10
8,5,2038,10
8,5,2039,10
8,5,2040,10
8,5,2041,10
8,5,2042,9
8,5,2043,10
8,5,2044,10
8,5,2045,10
8,5,2046,10
8,5,2047,10
8,5,2048,10
8,5,2049,10
8,5,2050,10
8,5,2051,10
8,5,2052,10
8,5,2053,10
8,5,2054,9
8,5,2055,10
8,5,2056,11
8,5,2057,11
8,5,2058,10
8,5,2059,10
8,5,2060,10
8,5,2061,10
8,5,2062,10
8,5,2063,10
8,5,2064,10
8,5,2065,10
8,5,2066,10
8,5,2067,11
8,5,2068,10
8,5,2069,10
8,5,2070,10
8,5,2071,10
8,5,2072,10
8,5,2073,10
8,5,2074,10
8,5,2075,10
8,5,2076,10
8,5,2077,10
8,5,2078,10
8,5,2079,10
8,5,2080,10
8,5,2081,10
8,5,2082,10
8,5,2083,10
8,5,2084,10
8,5,2085,10
8,5,2086,10
8,5,2087,10
8,5,2088,10
8,5,2089,10
8,5,2090,10
8,5,2091,10
8,5,2092,10
8,5,2093,10
8,5,2094,10
8,5,2095,10
8,5,2096,9
8,5,2097,9
8,5,2098,9
8,5,2099,9
8,5,2100,10
8,5,2101,10
8,5,2102,9
8,5,2103,9
8,5,2104,9
8,5,2105,10
8,5,2106,10
8,5,2107,10
8,5,2108,9
8,5,2109,9
8,5,2110,9
8,5,2111,10
8,5,2112,10
8,5,2113,10
8,5,2114,10
8,5,2115,10
8,5,2116,10
8,5,2117,10
8,5,2118,10
8,5,2119,10
8,5,2120,9
8,5,2121,9
8,5,2122,9
8,5,2123,9
8,5,2124,9
8,5,2125,9
8,5,2126,10
8,5,2127,10
8,5,2128,9
8,5,2129,9
8,5,2130,9
8,5,2131,10
8,5,2132,9
8,5,2133,9
8,5,2134,10
8,5,2135,10
8,5,2136,10
8,5,2137,9
8,5,2138,9
8,5,2139,10
8,5,2140,10
8,5,2141,10
8,5,2142,9
8,5,2143,9
8,5,2144,9
8,5,2145,10
8,5,2146,10
8,5,2147,10
8,5,2148,10
8,5,2149,9
8,5,2150,10
8,5,2151,10
8,5,2152,10
8,5,2153,10
8,5,2154,10
8,5,2155,10
8,5,2156,10
8,5,2157,10
8,5,2158,10
8,5,2159,9
8,5,2160,9
8,5,2161,9
8,5,2162,10
8,5,2163,10
8,5,2164,10
8,5,2165,10
8,5,2166,10
8,5,2167,10
8,5,2168,10
8,5,2169,9
8,5,2170,9
8,5,2171,10
8,5,2172,10
8,5,2173,10
8,5,2174,10
8,5,2175,9
8,5,2176,10
8,5,2177,10
8,5,2178,10
8,5,2179,10
8,5,2180,10
8,5,2181,10
8,5,2182,10
8,5,2183,10
8,5,2184,11
8,5,2185,10
8,5,2186,10
8,5,2187,9
8,5,2188,10
8,5,2189,10
8,5,2190,10
8,5,2191,9
8,5,2192,10
8,5,2193,10
8,5,2194,10
8,5,2195,10
8,5,2196,10
8,5,2197,10
8,5,2198,10
8,5,2199,10
8,5,2200,11
8,5,2201,10
8,5,2202,10
8,5,2203,9
8,5,2204,10
8,5,2205,10
8,5,2206,10
8,5,2207,9
8,5,2208,9
8,5,2209,9
8,5,2210,9
8,5,2211,9
8,5,2212,10
8,5,2213,10
8,5,2214,10
8,5,2215,10
8,5,2216,9
8,5,2217,9
8,5,2218,10
8,5,2219,10
8,5,2220,10
8,5,2221,9
8,5,2222,9
8,5,2223,9
8,5,2224,10
8,5,2225,10
8,5,2226,10
8,5,2227,10
8,5,2228,9
8,5,2229,9
8,5,2230,9
8,5,2231,9
8,5,2232,9
8,5,2233,9
8,5,2234,9
8,5,2235,10
8,5,2236,10
8,5,2237,10
8,5,2238,10
8,5,2239,10
8,5,2240,10
8,5,2241,9
8,5,2242,9
8,5,2243,10
8,5,2244,9
8,5,2245,9
8,5,2246,9
8,5,2247,9
8,5,2248,9
8,5,2249,10
8,5,2250,10
8,5,2251,10
8,5,2252,10
8,5,2253,9
8,5,2254,9
8,5,2255,10
8,5,2256,10
8,5,2257,9
8,5,2258,9
16,5,0,30
16,5,1,14
16,5,2,14
16,5,3,14
16,5,4,13
16,5,5,14
16,5,6,14
16,5,7,13
16,5,8,13
16,5,9,13
16,5,10,13
16,5,11,13
16,5,12,13
16,5,13,13
16,5,14,13
16,5,15,13
16,5,16,13
16,5,17,12
16,5,18,12
16,5,19,13
16,5,20,13
16,5,21,12
16,5,22,12
16,5,23,13
16,5,24,12
16,5,25,13
16,5,26,13
16,5,27,12
16,5,28,12
16,5,29,12
16,5,30,12
16,5,31,11
16,5,32,12
16,5,33,12
16,5,34,12
16,5,35,11
16,5,36,12
16,5,37,12
16,5,38,12
16,5,39,12
16,5,40,12
16,5,41,12
16,5,42,12
16,5,43,12
16,5,44,12
16,5,45,12
16,5,46,12
16,5,47,12
16,5,48,13
16,5,49,12
16,5,50,12
16,5,51,12
16,5,52,12
16,5,53,12
16,5,54,12
16,5,55,12
16,5,56,11
16,5,57,11
16,5,58,11
16,5,59,11
16,5,60,11
16,5,61,11
16,5,62,11
16,5,63,11
16,5,64,11
16,5,65,11
16,5,66,11
16,5,67,11
16,5,68,11
16,5,69,11
16,5,70,11
16,5,71,12
16,5,72,11
16,5,73,11
16,5,74,10
16,5,75,10
16,5,76,10
16,5,77,10
16,5,78,10
16,5,79,11
16,5,80,11
16,5,81,11
16,5,82,11
16,5,83,11
16,5,84,11
16,5,85,10
16,5,86,11
16,5,87,11
16,5,88,11
16,5,89,11
16,5,90,10
16,5,91,10
16,5,92,10
16,5,93,11
16,5,94,10
16,5,95,10
16,5,96,10
16,5,97,10
16,5,98,10
16,5,99,10
16,5,100,10
16,5,101,10
16,5,102,10
16,5,103,10
16,5,104,10
16,5,105,10
16,5,106,10
16,5,107,10
16,5,108,9
16,5,109,10
16,5,110,10
16,5,111,10
16,5,112,10
16,5,113,10
16,5,114,10
16,5,115,11
16,5,116,10
16,5,117,10
16,5,118,10
16,5,119,10
16,5,120,10
16,5,121,10
16,5,122,10
16,5,123,11
16,5,124,10
16,5,125,10
16,5,126,11
16,5,127,10
16,5,128,10
16,5,129,11
16,5,130,11
16,5,131,10
16,5,132,10
16,5,133,10
16,5,134,10
16,5,135,10
16,5,136,10
16,5,137,10
16,5,138,10
16,5,139,10
16,5,140,11
16,5,141,11
16,5,142,10
16,5,143,10
16,5,144,11
16,5,145,10
16,5,146,10
16,5,147,10
16,5,148,10
16,5,149,10
16,5,150,10
16,5,151,10
16,5,152,10
16,5,153,11
16,5,154,10
16,5,155,10
16,5,156,10
16,5,157,11
16,5,158,11
16,5,159,11
16,5,160,11
16,5,161,10
16,5,162,10
16,5,163,10
16,5,164,10
16,5,165,10
16,5,166,10
16,5,167,11
16,5,168,11
16,5,169,11
16,5,170,11
16,5,171,11
16,5,172,11
16,5,173,11
16,5,174,11
16,5,175,11
16,5,176,10
16,5,177,10
16,5,178,11
16,5,179,11
16,5,180,11
16,5,181,11
16,5,182,11
16,5,183,11
16,5,184,11
16,5,185,10
16,5,186,10
16,5,187,10
16,5,188,10
16,5,189,11
16,5,190,10
16,5,191,10
16,5,192,11
16,5,193,11
16,5,194,10
16,5,195,10
16,5,196,11
16,5,197,11
16,5,198,11
16,5,199,11
16,5,200,12
16,5,201,11
16,5,202,11
16,5,203,11
16,5,204,11
16,5,205,11
16,5,206,11
16,5,207,11
16,5,208,11
16,5,209,11
16,5,210,11
16,5,211,11
16,5,212,11
16,5,213,11
16,5,214,11
16,5,215,11
16,5,216,11
16,5,217,11
16,5,218,11
16,5,219,11
16,5,220,11
16,5,221,11
16,5,222,10
16,5,223,11
16,5,224,11
16,5,225,11
16,5,226,11
16,5,227,11
16,5,228,12
16,5,229,12
16,5,230,12
16,5,231,12
16,5,232,12
16,5,233,11
16,5,234,11
16,5,235,11
16,5,236,11
16,5,237,12
16,5,238,12
16,5,239,12
16,5,240,12
16,5,241,12
16,5,242,11
16,5,243,12
16,5,244,12
16,5,245,12
16,5,246,12
16,5,247,12
16,5,248,11
16,5,249,12
16,5,250,11
16,5,251,11
16,5,252,11
16,5,253,11
16,5,254,11
16,5,255,11
16,5,256,12
16,5,257,12
16,5,258,12
16,5,259,12
16,5,260,12
16,5,261,12
16,5,262,12
16,5,263,12
16,5,264,12
16,5,265,12
16,5,266,13
16,5,267,12
16,5,268,12
16,5,269,12
16,5,270,13
16,5,271,13
16,5,272,13
16,5,273,13
16,5,274,12
16,5,275,12
16,5,276,12
16,5,277,12
16,5,278,12
16,5,279,12
16,5,280,12
16,5,281,12
16,5,282,12
16,5,283,12
16,5,284,12
16,5,285,12
16,5,286,12
16,5,287,11
16,5,288,11
16,5,289,12
16,5,290,11
16,5,291,12
16,5,292,12
16,5,293,12
16,5,294,12
16,5,295,12
16,5,296,12
16,5,297,12
16,5,298,11
16,5,299,11
16,5,300,11
16,5,301,12
16,5,302,12
16,5,303,12
16,5,304,12
16,5,305,12
16,5,306,11
16,5,307,11
16,5,308,12
16,5,309,11
16,5,310,11
16,5,311,12
16,5,312,11
16,5,313,11
16,5,314,11
16,5,315,11
16,5,316,11
16,5,317,11
16,5,318,11
16,5,319,12
16,5,320,11
16,5,321,11
16,5,322,12
16,5,323,11
16,5,324,11
16,5,325,11
16,5,326,12
16,5,327,11
16,5,328,11
16,5,329,11
16,5,330,12
16,5,331,11
16,5,332,12
16,5,333,11
16,5,334,12
16,5,335,12
16,5,336,12
16,5,337,11
16,5,338,11
16,5,339,11
16,5,340,11
16,5,341,11
16,5,342,12
16,5,343,11
16,5,344,11
16,5,345,11
16,5,346,11
16,5,347,11
16,5,348,11
16,5,349,11
16,5,350,11
16,5,351,11
16,5,352,11
16,5,353,10
16,5,354,11
16,5,355,11
16,5,356,10
16,5,357,11
16,5,358,11
16,5,359,11
16,5,360,11
16,5,361,11
16,5,362,11
16,5,363,11
16,5,364,11
16,5,365,11
16,5,366,11
16,5,367,11
16,5,368,11
16,5,369,12
16,5,370,11
16,5,371,11
16,5,372,10
16,5,373,11
16,5,374,11
16,5,375,11
16,5,376,11
16,5,377,11
16,5,378,11
16,5,379,11
16,5,380,11
16,5,381,11
16,5,382,11
16,5,383,11
16,5,384,11
16,5,385,11
16,5,386,11
16,5,387,11
16,5,388,11
16,5,389,11
16,5,390,11
16,5,391,11
16,5,392,11
16,5,393,11
16,5,394,11
16,5,395,11
16,5,396,11
16,5,397,11
16,5,398,10
16,5,399,10
16,5,400,10
16,5,401,11
16,5,402,11
16,5,403,11
16,5,404,11
16,5,405,11
16,5,406,11
16,5,407,11
16,5,408,11
16,5,409,11
16,5,410,11
16,5,411,11
16,5,412,11
16,5,413,12
16,5,414,11
16,5,415,11
16,5,416,12
16,5,417,11
16,5,418,11
16,5,419,12
16,5,420,11
16,5,421,11
16,5,422,11
16,5,423,11
16,5,424,11
16,5,425,11
16,5,426,11
16,5,427,10
16,5,428,11
16,5,429,11
16,5,430,11
16,5,431,10
16,5,432,10
16,5,433,10
16,5,434,10
16,5,435,10
16,5,436,10
16,5,437,10
16,5,438,11
16,5,439,10
16,5,440,10
16,5,441,10
16,5,442,11
16,5,443,11
16,5,444,10
16,5,445,10
16,5,446,10
16,5,447,10
16,5,448,10
16,5,449,10
16,5,450,11
16,5,451,10
16,5,452,11
16,5,453,10
16,5,454,10
16,5,455,10
16,5,456,10
16,5,457,10
16,5,458,10
16,5,459,10
16,5,460,10
16,5,461,10
16,5,462,10
16,5,463,11
16,5,464,11
16,5,465,11
16,5,466,10
16,5,467,10
16,5,468,10
16,5,469,10
16,5,470,10
16,5,471,10
16,5,472,10
16,5,473,10
16,5,474,10
16,5,475,10
16,5,476,10
16,5,477,10
16,5,478,10
16,5,479,10
16,5,480,10
16,5,481,10
16,5,482,10
16,5,483,10
16,5,484,10
16,5,485,10
16,5,486,10
16,5,487,10
16,5,488,10
16,5,489,10
16,5,490,10
16,5,491,10
16,5,492,10
16,5,493,10
16,5,494,11
16,5,495,10
16,5,496,10
16,5,497,10
16,5,498,11
16,5,499,10
16,5,500,10
16,5,501,11
16,5,502,11
16,5,503,10
16,5,504,10
16,5,505,10
16,5,506,11
16,5,507,10
16,5,508,10
16,5,509,10
16,5,510,10
16,5,511,10
16,5,512,10
16,5,513,10
16,5,514,10
16,5,515,10
16,5,516,11
16,5,517,10
16,5,518,10
16,5,519,9
16,5,520,10
16,5,521,10
16,5,522,10
16,5,523,10
16,5,524,10
16,5,525,10
16,5,526,10
16,5,527,9
16,5,528,9
16,5,529,9
16,5,530,10
16,5,531,10
16,5,532,10
16,5,533,10
16,5,534,10
16,5,535,10
16,5,536,10
16,5,537,10
16,5,538,10
16,5,539,10
16,5,540,10
16,5,541,10
16,5,542,9
16,5,543,10
16,5,544,10
16,5,545,10
16,5,546,9
16,5,547,9
16,5,548,10
16,5,549,10
16,5,550,10
16,5,551,10
16,5,552,10
16,5,553,10
16,5,554,10
16,5,555,9
16,5,556,9
16,5,557,10
16,5,558,10
16,5,559,10
16,5,560,10
16,5,561,9
16,5,562,10
16,5,563,10
16,5,564,10
16,5,565,10
16,5,566,10
16,5,567,10
16,5,568,10
16,5,569,10
16,5,570,10
16,5,571,10
16,5,572,10
16,5,573,10
16,5,574,9
16,5,575,9
16,5,576,10
16,5,577,10
16,5,578,9
16,5,579,9
16,5,580,10
16,5,581,9
16,5,582,9
16,5,583,9
16,5,584,9
16,5,585,10
16,5,586,10
16,5,587,10
16,5,588,10
16,5,589,10
16,5,590,9
16,5,591,10
16,5,592,10
16,5,593,10
16,5,594,10
16,5,595,10
16,5,596,9
16,5,597,10
16,5,598,10
16,5,599,10
16,5,600,10
16,5,601,10
16,5,602,10
16,5,603,10
16,5,604,10
16,5,605,9
16,5,606,10
16,5,607,10
16,5,608,10
16,5,609,10
16,5,610,10
16,5,611,10
16,5,612,10
16,5,613,10
16,5,614,10
16,5,615,9
16,5,616,10
16,5,617,10
16,5,618,10
16,5,619,10
16,5,620,10
16,5,621,10
16,5,622,9
16,5,623,9
16,5,624,9
16,5,625,9
16,5,626,9
16,5,627,9
16,5,628,9
16,5,629,10
16,5,630,10
16,5,631,9
16,5,632,9
16,5,633,10
16,5,634,10
16,5,635,10
16,5,636,10
16,5,637,10
16,5,638,10
16,5,639,10
16,5,640,9
16,5,641,9
16,5,642,9
16,5,643,9
16,5,644,9
16,5,645,9
16,5,646,9
16,5,647,9
16,5,648,10
16,5,649,10
16,5,650,10
16,5,651,10
16,5,652,10
16,5,653,9
16,5,654,10
16,5,655,10
16,5,656,10
16,5,657,10
16,5,658,10
16,5,659,9
16,5,660,10
16,5,661,10
16,5,662,10
16,5,663,10
16,5,664,9
16,5,665,9
16,5,666,10
16,5,667,10
16,5,668,10
16,5,669,10
16,5,670,9
16,5,671,9
16,5,672,9
16,5,673,10
16,5,674,9
16,5,675,9
16,5,676,9
16,5,677,10
16,5,678,10
16,5,679,10
16,5,680,9
16,5,681,9
16,5,682,9
16,5,683,10
16,5,684,9
16,5,685,9
16,5,686,9
16,5,687,10
16,5,688,10
16,5,689,10
16,5,690,10
16,5,691,9
16,5,692,9
16,5,693,9
16,5,694,9
16,5,695,9
16,5,696,9
16,5,697,9
16,5,698,9
16,5,699,9
16,5,700,9
16,5,701,9
16,5,702,10
16,5,703,9
16,5,704,10
16,5,705,9
16,5,706,9
16,5,707,10
16,5,708,9
16,5,709,9
16,5,710,10
16,5,711,9
16,5,712,9
16,5,713,9
16,5,714,9
16,5,715,9
16,5,716,9
16,5,717,9
16,5,718,9
16,5,719,9
16,5,720,9
16,5,721,9
16,5,722,9
16,5,723,9
16,5,724,9
16,5,725,9
16,5,726,9
16,5,727,9
16,5,728,8
16,5,729,9
16,5,730,9
16,5,731,9
16,5,732,9
16,5,733,9
16,5,734,9
16,5,735,9
16,5,736,9
16,5,737,9
16,5,738,9
16,5,739,9
16,5,740,9
16,5,741,9
16,5,742,8
16,5,743,8
16,5,744,8
16,5,745,8
16,5,746,9
16,5,747,9
16,5,748,8
16,5,749,8
16,5,750,8
16,5,751,9
16,5,752,9
16,5,753,9
16,5,754,9
16,5,755,8
16,5,756,8
16,5,757,9
16,5,758,9
16,5,759,8
16,5,760,8
16,5,761,9
16,5,762,9
16,5,763,9
16,5,764,9
16,5,765,8
16,5,766,8
16,5,767,9
16,5,768,9
16,5,769,9
16,5,770,9
16,5,771,9
16,5,772,9
16,5,773,9
16,5,774,9
16,5,775,9
16,5,776,9
16,5,777,9
16,5,778,9
16,5,779,9
16,5,780,9
16,5,781,9
16,5,782,9
16,5,783,9
16,5,784,9
16,5,785,9
16,5,786,9
16,5,787,9
16,5,788,9
16,5,789,9
16,5,790,9
16,5,791,9
16,5,792,9
16,5,793,9
16,5,794,9
16,5,795,9
16,5,796,8
16,5,797,8
16,5,798,8
16,5,799,9
16,5,800,8
16,5,801,8
16,5,802,8
16,5,803,9
16,5,804,9
16,5,805,9
16,5,806,9
16,5,807,9
16,5,808,9
16,5,809,9
16,5,810,9
16,5,811,9
16,5,812,8
16,5,813,8
16,5,814,9
16,5,815,9
16,5,816,9
16,5,817,9
16,5,818,9
16,5,819,9
16,5,820,9
16,5,821,9
16,5,822,9
16,5,823,9
16,5,824,9
16,5,825,9
16,5,826,9
16,5,827,8
16,5,828,9
16,5,829,9
16,5,830,9
16,5,831,9
16,5,832,9
16,5,833,9
16,5,834,9
16,5,835,9
16,5,836,9
16,5,837,9
16,5,838,9
16,5,839,9
16,5,840,10
16,5,841,9
16,5,842,9
16,5,843,9
16,5,844,9
16,5,845,10
16,5,846,9
16,5,847,9
16,5,848,9
16,5,849,9
16,5,850,9
16,5,851,9
16,5,852,9
16,5,853,9
16,5,854,9
16,5,855,9
16,5,856,9
16,5,857,9
16,5,858,9
16,5,859,9
16,5,860,9
16,5,861,9
16,5,862,9
16,5,863,8
16,5,864,9
16,5,865,9
16,5,866,10
16,5,867,9
16,5,868,9
16,5,869,9
16,5,870,9
16,5,871,9
16,5,872,9
16,5,873,9
16,5,874,9
16,5,875,10
16,5,876,9
16,5,877,10
16,5,878,9
16,5,879,9
16,5,880,10
16,5,881,9
16,5,882,9
16,5,883,9
16,5,884,9
16,5,885,9
16,5,886,9
16,5,887,9
16,5,888,9
16,5,889,9
16,5,890,9
16,5,891,10
16,5,892,9
16,5,893,9
16,5,894,9
16,5,895,9
16,5,896,9
16,5,897,9
16,5,898,9
16,5,899,9
16,5,900,9
16,5,901,9
16,5,902,9
16,5,903,9
16,5,904,10
16,5,905,9
16,5,906,9
16,5,907,10
16,5,908,9
16,5,909,9
16,5,910,9
16,5,911,9
16,5,912,9
16,5,913,9
16,5,914,9
16,5,915,9
16,5,916,9
16,5,917,9
16,5,918,9
16,5,919,9
16,5,920,9
16,5,921,10
16,5,922,9
16,5,923,9
16,5,924,10
16,5,925,9
16,5,926,9
16,5,927,9
16,5,928,9
16,5,929,9
16,5,930,10
16,5,931,9
16,5,932,9
16,5,933,9
16,5,934,9
16,5,935,9
16,5,936,10
16,5,937,9
16,5,938,9
16,5,939,9
16,5,940,9
16,5,941,9
16,5,942,9
16,5,943,9
16,5,944,9
16,5,945,10
16,5,946,9
16,5,947,10
16,5,948,9
16,5,949,10
16,5,950,9
16,5,951,9
16,5,952,9
16,5,953,9
16,5,954,9
16,5,955,9
16,5,956,9
16,5,957,9
16,5,958,9
16,5,959,9
16,5,960,9
16,5,961,8
16,5,962,9
16,5,963,9
16,5,964,9
16,5,965,9
16,5,966,9
16,5,967,9
16,5,968,9
16,5,969,9
16,5,970,9
16,5,971,9
16,5,972,9
16,5,973,9
16,5,974,9
16,5,975,9
16,5,976,9
16,5,977,10
16,5,978,9
16,5,979,9
16,5,980,9
16,5,981,9
16,5,982,9
16,5,983,9
16,5,984,9
16,5,985,9
16,5,986,9
16,5,987,9
16,5,988,10
16,5,989,9
16,5,990,9
16,5,991,9
16,5,992,9
16,5,993,9
16,5,994,8
16,5,995,9
16,5,996,9
16,5,997,9
16,5,998,9
16,5,999,9
16,5,1000,9
16,5,1001,9
16,5,1002,9
16,5,1003,8
16,5,1004,9
16,5,1005,9
16,5,1006,9
16,5,1007,9
16,5,1008,9
16,5,1009,9
16,5,1010,10
16,5,1011,9
16,5,1012,9
16,5,1013,9
16,5,1014,9
16,5,1015,9
16,5,1016,10
16,5,1017,9
16,5,1018,9
16,5,1019,9
16,5,1020,9
16,5,1021,9
16,5,1022,9
16,5,1023,9
16,5,1024,10
16,5,1025,9
16,5,1026,10
16,5,1027,9
16,5,1028,10
16,5,1029,9
16,5,1030,9
16,5,1031,10
16,5,1032,10
16,5,1033,10
16,5,1034,10
16,5,1035,9
16,5,1036,9
16,5,1037,9
16,5,1038,9
16,5,1039,10
16,5,1040,10
16,5,1041,10
16,5,1042,10
16,5,1043,10
16,5,1044,10
16,5,1045,10
16,5,1046,10
16,5,1047,10
16,5,1048,9
16,5,1049,10
16,5,1050,10
16,5,1051,10
16,5,1052,10
16,5,1053,10
16,5,1054,10
16,5,1055,10
16,5,1056,9
16,5,1057,9
16,5,1058,9
16,5,1059,10
16,5,1060,10
16,5,1061,10
16,5,1062,9
16,5,1063,9
16,5,1064,9
16,5,1065,10
16,5,1066,10
16,5,1067,10
16,5,1068,10
16,5,1069,10
16,5,1070,10
16,5,1071,10
16,5,1072,9
16,5,1073,9
16,5,1074,9
16,5,1075,9
16,5,1076,9
16,5,1077,9
16,5,1078,9
16,5,1079,9
16,5,1080,9
16,5,1081,9
16,5,1082,9
16,5,1083,10
16,5,1084,10
16,5,1085,10
16,5,1086,9
16,5,1087,10
16,5,1088,10
16,5,1089,10
16,5,1090,10
16,5,1091,10
16,5,1092,10
16,5,1093,10
16,5,1094,10
16,5,1095,9
16,5,1096,9
16,5,1097,9
16,5,1098,10
16,5,1099,10
16,5,1100,10
16,5,1101,10
